web-scraper-order,web-scraper-start-url,types_habits,prix,adresse,image_lien-src
"1752098587-339","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfants","Prix sur demande","Dakar, Sénégal",""
"1752098587-340","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfants","Prix sur demande","","https://images.coinafrique.com/thumb_3330818_uploaded_image1_1631454754.jpg"
"1752098587-341","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Maillot enfant","Prix sur demande","Dakar, Sénégal",""
"1752098587-342","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Maillot enfant","Prix sur demande","","https://images.coinafrique.com/thumb_3323046_uploaded_image1_1631093504.jpg"
"1752098587-343","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Hijab  enfant","1 500CFA","Sicap Liberté, Dakar, Sénégal",""
"1752098587-344","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Hijab  enfant","1 500CFA","","https://images.coinafrique.com/thumb_3319762_uploaded_image1_1630942932.jpg"
"1752098587-345","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble garçon","15 000CFA","Dakar, Sénégal",""
"1752098587-346","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble garçon","15 000CFA","","https://images.coinafrique.com/thumb_3312390_uploaded_image1_1630601676.jpg"
"1752098587-347","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble garçon","10 000CFA","Dakar, Sénégal",""
"1752098587-348","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble garçon","10 000CFA","","https://images.coinafrique.com/thumb_3312388_uploaded_image1_1630601614.jpg"
"1752098587-349","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble   garçon","15 000CFA","Dakar, Sénégal",""
"1752098587-350","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble   garçon","15 000CFA","","https://images.coinafrique.com/thumb_3312381_uploaded_image1_1630601429.jpg"
"1752098587-351","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble costume garçon","22 500CFA","Dakar, Sénégal",""
"1752098587-352","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble costume garçon","22 500CFA","","https://images.coinafrique.com/thumb_3312379_uploaded_image1_1630601374.jpg"
"1752098587-353","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes","6 000CFA","Grand Yoff, Dakar, Sénégal",""
"1752098587-354","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes","6 000CFA","","https://images.coinafrique.com/thumb_3309778_uploaded_image1_1630514175.jpg"
"1752098587-355","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe enfant","3 000CFA","Sicap Liberté, Dakar, Sénégal",""
"1752098587-356","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe enfant","3 000CFA","","https://images.coinafrique.com/thumb_3308950_uploaded_image1_1630499428.jpg"
"1752098587-357","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfant","Prix sur demande","Dakar, Sénégal",""
"1752098587-358","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfant","Prix sur demande","","https://images.coinafrique.com/thumb_3306671_uploaded_image1_1630416750.jpg"
"1752098587-359","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Chemises Pimkie","2 500CFA","Colobane, Dakar, Sénégal",""
"1752098587-360","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Chemises Pimkie","2 500CFA","","https://images.coinafrique.com/thumb_3303661_uploaded_image1_1630249960.jpg"
"1752098587-361","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Caleçons pour enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1752098587-362","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Caleçons pour enfants","Prix sur demande","","https://images.coinafrique.com/thumb_3298165_uploaded_image1_1629920561.jpg"
"1752098587-363","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe wax enfant","12 000CFA","Ngor, Dakar, Sénégal",""
"1752098587-364","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe wax enfant","12 000CFA","","https://images.coinafrique.com/thumb_3292897_uploaded_image1_1629649247.jpg"
"1752098587-365","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe fille","6 000CFA","Dakar, Sénégal",""
"1752098587-366","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe fille","6 000CFA","","https://images.coinafrique.com/thumb_3292529_uploaded_image1_1629627801.jpg"
"1752098587-367","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes fille","6 000CFA","Dakar, Sénégal",""
"1752098587-368","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes fille","6 000CFA","","https://images.coinafrique.com/thumb_3292525_uploaded_image1_1629627694.jpg"
"1752098587-369","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble 3 pièces garçon","15 000CFA","Dakar, Sénégal",""
"1752098587-370","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble 3 pièces garçon","15 000CFA","","https://images.coinafrique.com/thumb_3288163_uploaded_image1_1629374065.jpg"
"1752098587-371","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble 3 pièces garçons","15 000CFA","Dakar, Sénégal",""
"1752098587-372","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble 3 pièces garçons","15 000CFA","","https://images.coinafrique.com/thumb_3288161_uploaded_image1_1629373998.jpg"
"1752098587-373","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfant","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1752098587-374","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfant","Prix sur demande","","https://images.coinafrique.com/thumb_3284080_uploaded_image1_1629189917.jpg"
"1752098587-375","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements friperies enfants","Prix sur demande","Hann Bel-Air, Dakar, Sénégal",""
"1752098587-376","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements friperies enfants","Prix sur demande","","https://images.coinafrique.com/thumb_3269998_uploaded_image1_1628452686.jpg"
"1752098587-377","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble combinaison enfant 2 pièces","7 000CFA","Grand Yoff, Dakar, Sénégal",""
"1752098587-378","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble combinaison enfant 2 pièces","7 000CFA","","https://images.coinafrique.com/thumb_3268417_uploaded_image1_1628359055.jpg"
"1752098587-379","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes enfant","4 000CFA","HLM, Dakar, Sénégal",""
"1752098587-380","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes enfant","4 000CFA","","https://images.coinafrique.com/thumb_3266560_uploaded_image1_1628269772.jpg"
"1752098587-381","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements de friperie","Prix sur demande","Hann Bel-Air, Dakar, Sénégal",""
"1752098587-382","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements de friperie","Prix sur demande","","https://images.coinafrique.com/thumb_3252830_uploaded_image1_1627680137.jpg"
"1752098587-383","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Sous vêtements enfants","Prix sur demande","Keur Massar, Sénégal",""
"1752098587-384","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Sous vêtements enfants","Prix sur demande","","https://images.coinafrique.com/thumb_3250923_uploaded_image1_1627575838.jpg"
"1752098587-385","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe enfant","12 000CFA","Ngor, Dakar, Sénégal",""
"1752098587-386","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe enfant","12 000CFA","","https://images.coinafrique.com/thumb_3246336_uploaded_image1_1627341068.jpg"
"1752098587-387","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Maillot de bain enfant","5 000CFA","Grand Yoff, Dakar, Sénégal",""
"1752098587-388","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Maillot de bain enfant","5 000CFA","","https://images.coinafrique.com/thumb_3243385_uploaded_image1_1627145773.jpg"
"1752098587-389","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble short fille","8 000CFA","Grand Yoff, Dakar, Sénégal",""
"1752098587-390","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble short fille","8 000CFA","","https://images.coinafrique.com/thumb_3243381_uploaded_image1_1627145505.jpg"
"1752098587-391","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble enfants","Prix sur demande","Mbao, Dakar, Sénégal",""
"1752098587-392","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble enfants","Prix sur demande","","https://images.coinafrique.com/thumb_3225642_uploaded_image1_1626171489.jpg"
"1752098587-393","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe   enfant","Prix sur demande","HLM, Dakar, Sénégal",""
"1752098587-394","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe   enfant","Prix sur demande","","https://images.coinafrique.com/thumb_3223803_uploaded_image1_1626088912.jpg"
"1752098587-395","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe enfant","Prix sur demande","HLM, Dakar, Sénégal",""
"1752098587-396","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe enfant","Prix sur demande","","https://images.coinafrique.com/thumb_3223798_uploaded_image1_1626088863.jpg"
"1752098587-397","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe enfant","Prix sur demande","HLM, Dakar, Sénégal",""
"1752098587-398","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe enfant","Prix sur demande","","https://images.coinafrique.com/thumb_3223774_uploaded_image1_1626088433.jpg"
"1752098587-399","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe enfant","3 000CFA","Colobane, Dakar, Sénégal",""
"1752098587-400","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe enfant","3 000CFA","","https://images.coinafrique.com/thumb_3222211_uploaded_image1_1626008052.jpg"
"1752098587-401","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble enfant","Prix sur demande","HLM, Dakar, Sénégal",""
"1752098587-402","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble enfant","Prix sur demande","","https://images.coinafrique.com/thumb_3221637_uploaded_image1_1625954553.jpg"
"1752098587-403","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Djellaba enfant","5 000CFA","Grand Yoff, Dakar, Sénégal",""
"1752098587-404","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Djellaba enfant","5 000CFA","","https://images.coinafrique.com/thumb_3201236_uploaded_image1_1625141023.jpg"
"1752098587-405","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtement enfant","2 500CFA","Ziguinchor, Sénégal",""
"1752098587-406","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtement enfant","2 500CFA","","https://images.coinafrique.com/thumb_3199217_uploaded_image1_1625065031.jpg"
"1752098587-407","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Boubou enfant","1 000CFA","Ziguinchor, Sénégal",""
"1752098587-408","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Boubou enfant","1 000CFA","","https://images.coinafrique.com/thumb_3199201_uploaded_image1_1625064316.jpg"
"1752098587-409","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Sous-vêtement Enfant","Prix sur demande","Fass, Dakar, Sénégal",""
"1752098587-410","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Sous-vêtement Enfant","Prix sur demande","","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1752098587-411","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Habits bébé","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1752098587-412","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Habits bébé","Prix sur demande","","https://images.coinafrique.com/thumb_3192618_uploaded_image1_1624700331.jpg"
"1752098587-413","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble vêtements","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1752098587-414","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble vêtements","Prix sur demande","","https://images.coinafrique.com/thumb_3186865_uploaded_image1_1624408771.jpg"
"1752098587-415","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Sous vêtement enfants","5 000CFA","Grand Yoff, Dakar, Sénégal",""
"1752098587-416","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Sous vêtement enfants","5 000CFA","","https://images.coinafrique.com/thumb_3186113_uploaded_image1_1624378022.jpg"
"1752098587-417","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","T-shirt enfant","1 500CFA","Grand Yoff, Dakar, Sénégal",""
"1752098587-418","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","T-shirt enfant","1 500CFA","","https://images.coinafrique.com/thumb_3186107_uploaded_image1_1624377710.jpg"
"1752098587-419","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe pour fillette","12 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1752098587-420","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe pour fillette","12 000CFA","","https://images.coinafrique.com/thumb_3178371_uploaded_image1_1623973004.jpg"
"1752098587-421","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes enfant","Prix sur demande","Dakar, Sénégal",""
"1752098587-422","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes enfant","Prix sur demande","","https://images.coinafrique.com/thumb_3176544_uploaded_image1_1623885930.jpg"
"1752098587-423","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Jeans de friperie enfant","2 000CFA","Colobane, Dakar, Sénégal",""
"1752098587-424","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Jeans de friperie enfant","2 000CFA","","https://images.coinafrique.com/thumb_3174226_uploaded_image1_1623782700.jpg"
"1752098587-425","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe de friperie enfants","2 000CFA","Colobane, Dakar, Sénégal",""
"1752098587-426","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe de friperie enfants","2 000CFA","","https://images.coinafrique.com/thumb_3174224_uploaded_image1_1623782622.jpg"
"1752098587-427","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes de friperie enfants","2 000CFA","Colobane, Dakar, Sénégal",""
"1752098587-428","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes de friperie enfants","2 000CFA","","https://images.coinafrique.com/thumb_3174220_uploaded_image1_1623782572.jpg"
"1752098587-429","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe de friperie enfants","2 000CFA","Colobane, Dakar, Sénégal",""
"1752098587-430","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe de friperie enfants","2 000CFA","","https://images.coinafrique.com/thumb_3174219_uploaded_image1_1623782525.jpg"
"1752098587-431","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble enfants","3 000CFA","Colobane, Dakar, Sénégal",""
"1752098587-432","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble enfants","3 000CFA","","https://images.coinafrique.com/thumb_3174216_uploaded_image1_1623782453.jpg"
"1752098587-433","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe de friperie - enfants","2 000CFA","Colobane, Dakar, Sénégal",""
"1752098587-434","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe de friperie - enfants","2 000CFA","","https://images.coinafrique.com/thumb_3174214_uploaded_image1_1623782405.jpg"
"1752098587-435","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble enfants","3 000CFA","Colobane, Dakar, Sénégal",""
"1752098587-436","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble enfants","3 000CFA","","https://images.coinafrique.com/thumb_3174209_uploaded_image1_1623782334.jpg"
"1752098587-437","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Jeans friperie enfants","2 000CFA","Colobane, Dakar, Sénégal",""
"1752098587-438","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Jeans friperie enfants","2 000CFA","","https://images.coinafrique.com/thumb_3174207_uploaded_image1_1623782291.jpg"
"1752098587-439","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Jeans de friperie","2 000CFA","Colobane, Dakar, Sénégal",""
"1752098587-440","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Jeans de friperie","2 000CFA","","https://images.coinafrique.com/thumb_3174201_uploaded_image1_1623782246.jpg"
"1752098587-441","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble chemises + pantalon friperie enfants","3 000CFA","Colobane, Dakar, Sénégal",""
"1752098587-442","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble chemises + pantalon friperie enfants","3 000CFA","","https://images.coinafrique.com/thumb_3174199_uploaded_image2_1623782190.jpeg"
"1752098587-443","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe fillette","7 000CFA","Cambérène, Dakar, Sénégal",""
"1752098587-444","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe fillette","7 000CFA","","https://images.coinafrique.com/thumb_3172225_uploaded_image1_1623704262.jpg"
"1752098587-445","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfants","4 000CFA","Dakar, Sénégal",""
"1752098587-446","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfants","4 000CFA","","https://images.coinafrique.com/thumb_3163009_uploaded_image1_1623254458.jpg"
"1752098587-447","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtement enfant","30 000CFA","Toubab Dialao, Sénégal",""
"1752098587-448","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtement enfant","30 000CFA","","https://images.coinafrique.com/thumb_3160326_uploaded_image1_1623155200.jpg"
"1752098587-449","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble bébé été","5 500CFA","Grand Yoff, Dakar, Sénégal",""
"1752098587-450","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble bébé été","5 500CFA","","https://images.coinafrique.com/thumb_3156533_uploaded_image1_1622995117.jpg"
"1752098587-451","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble été avec bavoir bébé","5 500CFA","Grand Yoff, Dakar, Sénégal",""
"1752098587-452","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble été avec bavoir bébé","5 500CFA","","https://images.coinafrique.com/thumb_3156529_uploaded_image1_1622995007.jpg"
"1752098587-453","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble bébé","4 000CFA","HLM, Dakar, Sénégal",""
"1752098587-454","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble bébé","4 000CFA","","https://images.coinafrique.com/thumb_3153951_uploaded_image1_1622847447.jpg"
"1752098587-455","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe  enfant","15 000CFA","Mbao, Dakar, Sénégal",""
"1752098587-456","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe  enfant","15 000CFA","","https://images.coinafrique.com/thumb_3147894_uploaded_image1_1622636034.jpg"
"1752098587-457","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtement enfant","1 500CFA","Colobane, Dakar, Sénégal",""
"1752098587-458","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtement enfant","1 500CFA","","https://images.coinafrique.com/thumb_3138756_uploaded_image2_1622223312.jpeg"
"1752098587-459","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfants","1 500CFA","Colobane, Dakar, Sénégal",""
"1752098587-460","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfants","1 500CFA","","https://images.coinafrique.com/thumb_3138754_uploaded_image1_1622223222.jpg"
"1752098587-461","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtement enfant","1 500CFA","Colobane, Dakar, Sénégal",""
"1752098587-462","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtement enfant","1 500CFA","","https://images.coinafrique.com/thumb_3138750_uploaded_image1_1622223144.jpg"
"1752098587-463","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtement enfant","Prix sur demande","Colobane, Dakar, Sénégal",""
"1752098587-464","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtement enfant","Prix sur demande","","https://images.coinafrique.com/thumb_3138747_uploaded_image1_1622223048.jpg"
"1752098587-465","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble  pour garçon","4 000CFA","HLM, Dakar, Sénégal",""
"1752098587-466","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble  pour garçon","4 000CFA","","https://images.coinafrique.com/thumb_3137963_uploaded_image1_1622193150.jpg"
"1752098587-467","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Chemises garçon","7 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752098587-468","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Chemises garçon","7 000CFA","","https://images.coinafrique.com/thumb_3125676_uploaded_image1_1621537910.jpg"
"1752098587-469","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes enfants","7 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752098587-470","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes enfants","7 000CFA","","https://images.coinafrique.com/thumb_3125619_uploaded_image1_1621534794.jpg"
"1752098587-471","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe pour enfants","15 000CFA","Dieuppeul-Derklé, Dakar, Sénégal",""
"1752098587-472","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe pour enfants","15 000CFA","","https://images.coinafrique.com/thumb_3117591_uploaded_image2_1621167673.jpeg"
"1752098587-473","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe enfant","20 000CFA","Guediawaye, Dakar, Sénégal",""
"1752098587-474","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe enfant","20 000CFA","","https://images.coinafrique.com/thumb_3113417_uploaded_image1_1620899489.jpg"
"1752098587-475","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe","15 000CFA","Biscuiterie, Dakar, Sénégal",""
"1752098587-476","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe","15 000CFA","","https://images.coinafrique.com/thumb_3110386_uploaded_image1_1620737846.jpg"
"1752098587-477","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe","15 000CFA","Biscuiterie, Dakar, Sénégal",""
"1752098587-478","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe","15 000CFA","","https://images.coinafrique.com/thumb_3110145_uploaded_image1_1620730955.jpg"
"1752098587-479","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe princesse","5 000CFA","Almadies, Dakar, Sénégal",""
"1752098587-480","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe princesse","5 000CFA","","https://images.coinafrique.com/thumb_3106812_uploaded_image1_1620581452.jpg"
"1752098587-481","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe bazin riche brodé fait main","15 000CFA","Biscuiterie, Dakar, Sénégal",""
"1752098587-482","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe bazin riche brodé fait main","15 000CFA","","https://images.coinafrique.com/thumb_3106119_uploaded_image1_1620547487.jpg"
"1752098587-483","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal",""
"1752098587-484","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements friperie enfants","Prix sur demande","","https://images.coinafrique.com/thumb_3104022_uploaded_image1_1620427612.jpg"
"1752098587-485","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfants friperie","Prix sur demande","Colobane, Dakar, Sénégal",""
"1752098587-486","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfants friperie","Prix sur demande","","https://images.coinafrique.com/thumb_3104018_uploaded_image1_1620427485.jpg"
"1752098587-487","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfants","12 000CFA","Dakar, Sénégal",""
"1752098587-488","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfants","12 000CFA","","https://images.coinafrique.com/thumb_3103497_uploaded_image1_1620407250.jpg"
"1752098587-489","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfants","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1752098587-490","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfants","Prix sur demande","","https://images.coinafrique.com/thumb_3101212_uploaded_image1_1620313045.jpg"
"1752098587-491","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Prêt à porter enfants","10 000CFA","HLM, Dakar, Sénégal",""
"1752098587-492","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Prêt à porter enfants","10 000CFA","","https://images.coinafrique.com/thumb_3100941_uploaded_image1_1620306624.jpg"
"1752098587-493","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfant","Prix sur demande","Geule Tapée, Dakar, Sénégal",""
"1752098587-494","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfant","Prix sur demande","","https://images.coinafrique.com/thumb_3100042_uploaded_image1_1620266770.jpg"
"1752098587-495","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe pour bébé","Prix sur demande","Grand Yoff, Dakar, Sénégal",""
"1752098587-496","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe pour bébé","Prix sur demande","","https://images.coinafrique.com/thumb_3098724_uploaded_image1_1620219131.jpg"
"1752098587-497","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble enfants","Prix sur demande","Dakar, Sénégal",""
"1752098587-498","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble enfants","Prix sur demande","","https://images.coinafrique.com/thumb_3098344_uploaded_image1_1620209550.jpg"
"1752098587-499","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes enfant","Prix sur demande","Dakar, Sénégal",""
"1752098587-500","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes enfant","Prix sur demande","","https://images.coinafrique.com/thumb_3098340_uploaded_image1_1620209467.jpg"
"1752098587-501","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensembles enfants","Prix sur demande","Dakar, Sénégal",""
"1752098587-502","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensembles enfants","Prix sur demande","","https://images.coinafrique.com/thumb_3097531_uploaded_image1_1620165477.jpg"
"1752098587-503","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes enfants","Prix sur demande","Dakar, Sénégal",""
"1752098587-504","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes enfants","Prix sur demande","","https://images.coinafrique.com/thumb_3097522_uploaded_image1_1620165342.jpg"
"1752098618-505","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Ensemble fillette","8 500CFA","Guediawaye, Dakar, Sénégal",""
"1752098618-506","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Ensemble fillette","8 500CFA","","https://images.coinafrique.com/thumb_3549965_uploaded_image1_1643796780.jpg"
"1752098618-507","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement enfant","12 000CFA","Guediawaye, Dakar, Sénégal",""
