web-scraper-order,web-scraper-start-url,types_habits,prix,adresse,image_lien-src
"1752103504-1390","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Sandales croches","15 000CFA","","https://images.coinafrique.com/thumb_5380962_uploaded_image1_1750268329.jpg"
"1752103504-1391","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures hommes","22 000CFA","Dakar, Sénégal",""
"1752103504-1392","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures hommes","22 000CFA","","https://images.coinafrique.com/thumb_5380959_uploaded_image1_1750268225.jpg"
"1752103504-1393","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Baskets Jordan Treize","21 000CFA","Dakar, Sénégal",""
"1752103504-1394","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Baskets Jordan Treize","21 000CFA","","https://images.coinafrique.com/thumb_5379616_uploaded_image1_1750201036.jpg"
"1752103504-1395","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures Nike","28 000CFA","Dakar, Sénégal",""
"1752103504-1396","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures Nike","28 000CFA","","https://images.coinafrique.com/thumb_5335985_uploaded_image1_1747682655.jpg"
"1752103504-1397","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","Prix sur demande","Yoff, Dakar, Sénégal",""
"1752103504-1398","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","Prix sur demande","","https://images.coinafrique.com/thumb_5375053_uploaded_image1_1749944221.jpg"
"1752103504-1399","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures TN","13 500CFA","Grand Yoff, Dakar, Sénégal",""
"1752103504-1400","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures TN","13 500CFA","","https://images.coinafrique.com/thumb_5371448_uploaded_image1_1749743120.jpg"
"1752103504-1401","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Baskets Jordan 4","12 500CFA","Grand Yoff, Dakar, Sénégal",""
"1752103504-1402","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Baskets Jordan 4","12 500CFA","","https://images.coinafrique.com/thumb_5371443_uploaded_image1_1749742989.jpg"
"1752103504-1403","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Baskets homme","14 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1752103504-1404","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Baskets homme","14 000CFA","","https://images.coinafrique.com/thumb_5369353_uploaded_image1_1749639708.jpg"
"1752103504-1405","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures Vans","20 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1752103504-1406","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures Vans","20 000CFA","","https://images.coinafrique.com/thumb_5332230_uploaded_image1_1747444488.jpg"
"1752103504-1407","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussure homme","Prix sur demande","Yoff, Dakar, Sénégal",""
"1752103504-1408","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussure homme","Prix sur demande","","https://images.coinafrique.com/thumb_5368229_uploaded_image1_1749571634.jpg"
"1752103504-1409","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures Samba","25 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1752103504-1410","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures Samba","25 000CFA","","https://images.coinafrique.com/thumb_5367274_uploaded_image1_1749513863.jpg"
"1752103504-1411","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures original","15 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1412","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures original","15 000CFA","","https://images.coinafrique.com/thumb_5344646_uploaded_image1_1748182098.jpg"
"1752103504-1413","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1414","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","10 000CFA","","https://images.coinafrique.com/thumb_5332090_uploaded_image1_1747434845.jpg"
"1752103504-1415","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1416","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","Prix sur demande","","https://images.coinafrique.com/thumb_5332091_uploaded_image1_1747434908.jpg"
"1752103504-1417","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","16 000CFA","Dakar, Sénégal",""
"1752103504-1418","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","16 000CFA","","https://images.coinafrique.com/thumb_5351571_uploaded_image1_1748560945.jpg"
"1752103504-1419","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1420","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","Prix sur demande","","https://images.coinafrique.com/thumb_5341256_uploaded_image1_1747953772.jpg"
"1752103504-1421","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1422","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","Prix sur demande","","https://images.coinafrique.com/thumb_5341258_uploaded_image1_1747953837.jpg"
"1752103504-1423","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Babouche hommes","10 000CFA","Dakar, Sénégal",""
"1752103504-1424","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Babouche hommes","10 000CFA","","https://images.coinafrique.com/thumb_5351566_uploaded_image1_1748560780.jpg"
"1752103504-1425","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","13 000CFA","Dakar, Sénégal",""
"1752103504-1426","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","13 000CFA","","https://images.coinafrique.com/thumb_5351559_uploaded_image1_1748560482.jpg"
"1752103504-1427","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","25 000CFA","Dakar, Sénégal",""
"1752103504-1428","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","25 000CFA","","https://images.coinafrique.com/thumb_5351558_uploaded_image1_1748560435.jpg"
"1752103504-1429","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","16 000CFA","Dakar, Sénégal",""
"1752103504-1430","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","16 000CFA","","https://images.coinafrique.com/thumb_5351557_uploaded_image1_1748560355.jpg"
"1752103504-1431","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1432","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","18 000CFA","","https://images.coinafrique.com/thumb_5341252_uploaded_image1_1747953598.jpg"
"1752103504-1433","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","Prix sur demande","Dakar, Sénégal",""
"1752103504-1434","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","Prix sur demande","","https://images.coinafrique.com/thumb_5357454_uploaded_image1_1748906110.jpg"
"1752103504-1435","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","20 000CFA","Dakar, Sénégal",""
"1752103504-1436","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","20 000CFA","","https://images.coinafrique.com/thumb_5357431_uploaded_image1_1748905422.jpg"
"1752103504-1437","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","13 000CFA","Dakar, Sénégal",""
"1752103504-1438","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","13 000CFA","","https://images.coinafrique.com/thumb_5357425_uploaded_image1_1748905162.jpg"
"1752103504-1439","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","16 000CFA","Dakar, Sénégal",""
"1752103504-1440","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","16 000CFA","","https://images.coinafrique.com/thumb_5357418_uploaded_image1_1748904948.jpg"
"1752103504-1441","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","18 000CFA","Dakar, Sénégal",""
"1752103504-1442","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","18 000CFA","","https://images.coinafrique.com/thumb_5357416_uploaded_image1_1748904881.jpg"
"1752103504-1443","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","13 000CFA","Dakar, Sénégal",""
"1752103504-1444","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","13 000CFA","","https://images.coinafrique.com/thumb_5362529_uploaded_image1_1749164594.jpg"
"1752103504-1445","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","16 000CFA","Dakar, Sénégal",""
"1752103504-1446","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","16 000CFA","","https://images.coinafrique.com/thumb_5362520_uploaded_image1_1749164124.jpg"
"1752103504-1447","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","16 000CFA","Dakar, Sénégal",""
"1752103504-1448","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","16 000CFA","","https://images.coinafrique.com/thumb_5362514_uploaded_image1_1749163692.jpg"
"1752103504-1449","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","Prix sur demande","Dakar, Sénégal",""
"1752103504-1450","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","Prix sur demande","","https://images.coinafrique.com/thumb_5355476_uploaded_image1_1748815189.jpg"
"1752103504-1451","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","Prix sur demande","Dakar, Sénégal",""
"1752103504-1452","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","Prix sur demande","","https://images.coinafrique.com/thumb_5355462_uploaded_image1_1748814534.jpg"
"1752103504-1453","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","Prix sur demande","Dakar, Sénégal",""
"1752103504-1454","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","Prix sur demande","","https://images.coinafrique.com/thumb_5355453_uploaded_image1_1748814029.jpg"
"1752103504-1455","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1456","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","10 000CFA","","https://images.coinafrique.com/thumb_5342583_uploaded_image1_1748031990.jpg"
"1752103504-1457","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1458","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","18 000CFA","","https://images.coinafrique.com/thumb_5342587_uploaded_image1_1748032191.jpg"
"1752103504-1459","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Baskets Vans Knu Skool","25 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1752103504-1460","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Baskets Vans Knu Skool","25 000CFA","","https://images.coinafrique.com/thumb_5365742_uploaded_image1_1749418905.jpg"
"1752103504-1461","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures cuir","20 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1462","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures cuir","20 000CFA","","https://images.coinafrique.com/thumb_5330113_uploaded_image1_1747337081.jpg"
"1752103504-1463","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","Prix sur demande","Dakar, Sénégal",""
"1752103504-1464","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","Prix sur demande","","https://images.coinafrique.com/thumb_5348410_uploaded_image1_1748373021.jpg"
"1752103504-1465","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","9 500CFA","Almadies 2, Dakar, Sénégal",""
"1752103504-1466","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","9 500CFA","","https://images.coinafrique.com/thumb_5365566_uploaded_image1_1749410561.jpg"
"1752103504-1467","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1468","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","13 000CFA","","https://images.coinafrique.com/thumb_5329841_uploaded_image1_1747328617.jpg"
"1752103504-1469","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","25 000CFA","Dakar, Sénégal",""
"1752103504-1470","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","25 000CFA","","https://images.coinafrique.com/thumb_5352616_uploaded_image1_1748628699.jpg"
"1752103504-1471","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Babouche hommes","10 000CFA","Dakar, Sénégal",""
"1752103504-1472","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Babouche hommes","10 000CFA","","https://images.coinafrique.com/thumb_5352617_uploaded_image1_1748628750.jpg"
"1752103504-1473","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","16 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1474","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","16 000CFA","","https://images.coinafrique.com/thumb_5329838_uploaded_image1_1747328563.jpg"
"1752103504-1475","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","16 000CFA","Dakar, Sénégal",""
"1752103504-1476","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","16 000CFA","","https://images.coinafrique.com/thumb_5352618_uploaded_image1_1748628798.jpg"
"1752103504-1477","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","20 000CFA","Dakar, Sénégal",""
"1752103504-1478","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","20 000CFA","","https://images.coinafrique.com/thumb_5352608_uploaded_image1_1748628558.jpg"
"1752103504-1479","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","16 000CFA","Dakar, Sénégal",""
"1752103504-1480","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","16 000CFA","","https://images.coinafrique.com/thumb_5352612_uploaded_image1_1748628640.jpg"
"1752103504-1481","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1482","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","18 000CFA","","https://images.coinafrique.com/thumb_5339072_uploaded_image1_1747848346.jpg"
"1752103504-1483","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1484","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","20 000CFA","","https://images.coinafrique.com/thumb_5339056_uploaded_image1_1747847898.jpg"
"1752103504-1485","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Babouche hommes","10 000CFA","Dakar, Sénégal",""
"1752103504-1486","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Babouche hommes","10 000CFA","","https://images.coinafrique.com/thumb_5352597_uploaded_image1_1748628223.jpg"
"1752103504-1487","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","20 000CFA","Dakar, Sénégal",""
"1752103504-1488","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","20 000CFA","","https://images.coinafrique.com/thumb_5352594_uploaded_image1_1748628110.jpg"
"1752103504-1489","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","20 000CFA","Dakar, Sénégal",""
"1752103504-1490","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","20 000CFA","","https://images.coinafrique.com/thumb_5352599_uploaded_image1_1748628301.jpg"
"1752103504-1491","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","16 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1492","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","16 000CFA","","https://images.coinafrique.com/thumb_5339050_uploaded_image1_1747847679.jpg"
"1752103504-1493","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","25 000CFA","Dakar, Sénégal",""
"1752103504-1494","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","25 000CFA","","https://images.coinafrique.com/thumb_5352585_uploaded_image1_1748627915.jpg"
"1752103504-1495","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1496","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","13 000CFA","","https://images.coinafrique.com/thumb_5344859_uploaded_image1_1748194369.jpg"
"1752103504-1497","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1498","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","18 000CFA","","https://images.coinafrique.com/thumb_5339043_uploaded_image1_1747847564.jpg"
"1752103504-1499","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","30 000CFA","Dakar, Sénégal",""
"1752103504-1500","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","30 000CFA","","https://images.coinafrique.com/thumb_5352582_uploaded_image1_1748627619.jpg"
"1752103504-1501","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","20 000CFA","Dakar, Sénégal",""
"1752103504-1502","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","20 000CFA","","https://images.coinafrique.com/thumb_5352579_uploaded_image1_1748627471.jpg"
"1752103504-1503","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1504","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","18 000CFA","","https://images.coinafrique.com/thumb_5344847_uploaded_image1_1748194098.jpg"
"1752103504-1505","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1506","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","13 000CFA","","https://images.coinafrique.com/thumb_5344836_uploaded_image1_1748193643.jpg"
"1752103504-1507","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1508","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","18 000CFA","","https://images.coinafrique.com/thumb_5326084_uploaded_image1_1747152804.jpg"
"1752103504-1509","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures  homme","18 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1510","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures  homme","18 000CFA","","https://images.coinafrique.com/thumb_5326073_uploaded_image1_1747152250.jpg"
"1752103504-1511","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103504-1512","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","Chaussures homme","18 000CFA","","https://images.coinafrique.com/thumb_5326060_uploaded_image1_1747151959.jpg"
"1752103534-1513","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Vans Knu School","25 000CFA","Dakar, Sénégal",""
"1752103534-1514","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Vans Knu School","25 000CFA","","https://images.coinafrique.com/thumb_5415335_uploaded_image1_1752087446.jpg"
"1752103534-1515","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Sandales orthopédiques Birkenstock","15 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1752103534-1516","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Sandales orthopédiques Birkenstock","15 000CFA","","https://images.coinafrique.com/thumb_5406410_uploaded_image1_1751629967.jpg"
"1752103534-1517","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets  Jordan 14","28 000CFA","Dakar, Sénégal",""
"1752103534-1518","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets  Jordan 14","28 000CFA","","https://images.coinafrique.com/thumb_5413151_uploaded_image1_1751991507.jpg"
"1752103534-1519","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Jordan 4","25 000CFA","Dakar, Sénégal",""
"1752103534-1520","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Jordan 4","25 000CFA","","https://images.coinafrique.com/thumb_5413093_uploaded_image1_1751989068.jpg"
"1752103534-1521","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Adidas","15 000CFA","Dakar, Sénégal",""
"1752103534-1522","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Adidas","15 000CFA","","https://images.coinafrique.com/thumb_5413092_uploaded_image1_1751988865.jpg"
"1752103534-1523","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Crocs sandales orthopédiques","5 500CFA","Sicap Liberté, Dakar, Sénégal",""
"1752103534-1524","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Crocs sandales orthopédiques","5 500CFA","","https://images.coinafrique.com/thumb_5409504_uploaded_image1_1751807094.jpg"
"1752103534-1525","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","5 000CFA","Keur Massar, Sénégal",""
"1752103534-1526","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","5 000CFA","","https://images.coinafrique.com/thumb_5407551_uploaded_image1_1751666763.jpg"
"1752103534-1527","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Nike TN","23 000CFA","Dakar, Sénégal",""
"1752103534-1528","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Nike TN","23 000CFA","","https://images.coinafrique.com/thumb_5405139_uploaded_image1_1751566693.jpg"
"1752103534-1529","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Sandales homme","Prix sur demande","Dakar, Sénégal",""
"1752103534-1530","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Sandales homme","Prix sur demande","","https://images.coinafrique.com/thumb_5405136_uploaded_image1_1751566608.jpg"
"1752103534-1531","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Nike TN","18 000CFA","Dakar, Sénégal",""
"1752103534-1532","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Nike TN","18 000CFA","","https://images.coinafrique.com/thumb_5380946_uploaded_image1_1750267531.jpg"
"1752103534-1533","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Air Jordan 6","25 000CFA","Dakar, Sénégal",""
"1752103534-1534","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Air Jordan 6","25 000CFA","","https://images.coinafrique.com/thumb_5366456_uploaded_image1_1749474268.jpg"
"1752103534-1535","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","30 000CFA","Ouest Foire, Dakar, Sénégal",""
"1752103534-1536","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","30 000CFA","","https://images.coinafrique.com/thumb_5403613_uploaded_image1_1751513745.jpg"
"1752103534-1537","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Crocs","9 000CFA","Dakar, Sénégal",""
"1752103534-1538","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Crocs","9 000CFA","","https://images.coinafrique.com/thumb_5379660_uploaded_image1_1750203700.jpg"
"1752103534-1539","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Crocs","9 000CFA","Dakar, Sénégal",""
"1752103534-1540","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Crocs","9 000CFA","","https://images.coinafrique.com/thumb_5379657_uploaded_image1_1750203622.jpg"
"1752103534-1541","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Timberland","20 000CFA","Dakar, Sénégal",""
"1752103534-1542","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Timberland","20 000CFA","","https://images.coinafrique.com/thumb_5384805_uploaded_image1_1750461330.jpg"
"1752103534-1543","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Dior B22","30 000CFA","Dakar, Sénégal",""
"1752103534-1544","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Dior B22","30 000CFA","","https://images.coinafrique.com/thumb_5365750_uploaded_image1_1749419182.jpg"
"1752103534-1545","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Lacoste Trainer L003","30 000CFA","Dakar, Sénégal",""
"1752103534-1546","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Lacoste Trainer L003","30 000CFA","","https://images.coinafrique.com/thumb_5365745_uploaded_image1_1749419070.jpg"
"1752103534-1547","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Lacoste trainer L003","30 000CFA","Dakar, Sénégal",""
"1752103534-1548","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Lacoste trainer L003","30 000CFA","","https://images.coinafrique.com/thumb_5365741_uploaded_image1_1749418889.jpg"
"1752103534-1549","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures pour homme","10 000CFA","Medina, Dakar, Sénégal",""
"1752103534-1550","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures pour homme","10 000CFA","","https://images.coinafrique.com/thumb_5403324_uploaded_image1_1751494857.jpg"
"1752103534-1551","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Adidas","20 000CFA","Dakar, Sénégal",""
"1752103534-1552","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Adidas","20 000CFA","","https://images.coinafrique.com/thumb_5365752_uploaded_image1_1749419261.jpg"
"1752103534-1553","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Louis Vuitton","30 000CFA","Dakar, Sénégal",""
"1752103534-1554","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Louis Vuitton","30 000CFA","","https://images.coinafrique.com/thumb_5365755_uploaded_image1_1749419366.jpg"
"1752103534-1555","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets AF1 / The Nord Face","22 000CFA","Dakar, Sénégal",""
"1752103534-1556","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets AF1 / The Nord Face","22 000CFA","","https://images.coinafrique.com/thumb_5365735_uploaded_image1_1749418626.jpg"
"1752103534-1557","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Air Jordan 1","20 000CFA","Dakar, Sénégal",""
"1752103534-1558","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Air Jordan 1","20 000CFA","","https://images.coinafrique.com/thumb_5365739_uploaded_image1_1749418736.jpg"
"1752103534-1559","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Timberland","35 000CFA","Dakar, Sénégal",""
